campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
932,Search - TikTok - May2021,Search,TikTok,63,2021-05-02,2021-07-30,3919,4295.84,707412,34385,2021-04-24T00:00:00
933,Search - TikTok - May2021,Search,TikTok,20,2021-05-02,2021-07-30,3919,4295.84,707412,34385,2021-04-27T00:00:00
934,Search - Google - Jun2021,Search,Google,56,2021-06-12,2021-08-03,28244,28225.81,2939173,117364,2021-06-04T00:00:00
935,Email - Google - Jun2022,Email,Google,23,2022-06-20,2022-08-22,6349,6965.22,2747238,212007,2022-06-16T00:00:00
936,Email - Google - Jun2022,Email,Google,8,2022-06-20,2022-08-22,6349,6965.22,2747238,212007,2022-06-19T00:00:00
937,Search - YouTube - Dec2020,Search,YouTube,37,2020-12-28,2021-02-13,67203,75621.98,35443982,723481,2020-12-17T00:00:00
938,Search - YouTube - Dec2020,Search,YouTube,10,2020-12-28,2021-02-13,67203,75621.98,35443982,723481,2020-12-18T00:00:00
939,Display - Twitter - Mar2020,Display,Twitter,40,2020-03-18,2020-05-01,14005,13721.62,5812276,142366,2020-03-17T00:00:00
940,Display - Twitter - Mar2020,Display,Twitter,57,2020-03-18,2020-05-01,14005,13721.62,5812276,142366,2020-03-09T00:00:00
941,Display - Twitter - Mar2020,Display,Twitter,64,2020-03-18,2020-05-01,14005,13721.62,5812276,142366,2020-03-15T00:00:00
942,Social Media - Twitter - Oct2024,Social Media,Twitter,24,2024-10-10,2024-10-23,33430,35408.28,9774924,557508,2024-10-02T00:00:00
943,Social Media - Twitter - Oct2024,Social Media,Twitter,38,2024-10-10,2024-10-23,33430,35408.28,9774924,557508,2024-10-04T00:00:00
944,Social Media - Twitter - Oct2024,Social Media,Twitter,11,2024-10-10,2024-10-23,33430,35408.28,9774924,557508,2024-09-28T00:00:00
945,Email - YouTube - Nov2021,Email,YouTube,51,2021-11-30,2022-01-10,5123,4049.28,210017,3167,2021-11-24T00:00:00
946,Email - YouTube - Nov2021,Email,YouTube,26,2021-11-30,2022-01-10,5123,4049.28,210017,3167,2021-11-26T00:00:00
947,Email - Google - Apr2021,Email,Google,37,2021-04-28,2021-05-12,8499,9964.2,4901532,63488,2021-04-23T00:00:00
948,Email - Google - Apr2021,Email,Google,57,2021-04-28,2021-05-12,8499,9964.2,4901532,63488,2021-04-27T00:00:00
949,Influencer - Facebook - Mar2020,Influencer,Facebook,1,2020-03-08,2020-06-01,16677,14860.53,5647152,202507,2020-03-02T00:00:00
950,Influencer - Facebook - Mar2020,Influencer,Facebook,41,2020-03-08,2020-06-01,16677,14860.53,5647152,202507,2020-03-05T00:00:00
951,Influencer - Facebook - Mar2020,Influencer,Facebook,26,2020-03-08,2020-06-01,16677,14860.53,5647152,202507,2020-02-29T00:00:00
952,Influencer - Facebook - Mar2020,Influencer,Facebook,35,2020-03-08,2020-06-01,16677,14860.53,5647152,202507,2020-02-27T00:00:00
953,Video - Facebook - Feb2021,Video,Facebook,11,2021-02-24,2021-03-06,27551,20731.17,1478238,94750,2021-02-14T00:00:00
954,Video - Facebook - Feb2021,Video,Facebook,53,2021-02-24,2021-03-06,27551,20731.17,1478238,94750,2021-02-18T00:00:00
955,Video - Facebook - Feb2021,Video,Facebook,27,2021-02-24,2021-03-06,27551,20731.17,1478238,94750,2021-02-17T00:00:00
956,Search - YouTube - Jul2022,Search,YouTube,2,2022-07-23,2022-10-17,6684,5065.42,2079948,145979,2022-07-19T00:00:00
957,Search - YouTube - Jul2022,Search,YouTube,63,2022-07-23,2022-10-17,6684,5065.42,2079948,145979,2022-07-20T00:00:00
958,Video - Facebook - Jan2024,Video,Facebook,33,2024-01-27,2024-03-03,34973,25789.34,2000882,76883,2024-01-26T00:00:00
959,Display - Facebook - Sep2023,Display,Facebook,42,2023-09-19,2023-11-27,17703,19465.94,8578485,265182,2023-09-14T00:00:00
960,Display - Facebook - Sep2023,Display,Facebook,33,2023-09-19,2023-11-27,17703,19465.94,8578485,265182,2023-09-13T00:00:00
961,Display - Facebook - Sep2023,Display,Facebook,47,2023-09-19,2023-11-27,17703,19465.94,8578485,265182,2023-09-11T00:00:00
962,Display - Facebook - Sep2023,Display,Facebook,32,2023-09-19,2023-11-27,17703,19465.94,8578485,265182,2023-09-11T00:00:00
963,Display - Facebook - Sep2023,Display,Facebook,31,2023-09-19,2023-11-27,17703,19465.94,8578485,265182,2023-09-05T00:00:00
964,Social Media - Twitter - Feb2022,Social Media,Twitter,15,2022-02-15,2022-04-09,35573,30188.22,3158481,131174,2022-02-08T00:00:00
965,Social Media - Twitter - Feb2022,Social Media,Twitter,25,2022-02-15,2022-04-09,35573,30188.22,3158481,131174,2022-02-13T00:00:00
966,Social Media - Twitter - Feb2022,Social Media,Twitter,54,2022-02-15,2022-04-09,35573,30188.22,3158481,131174,2022-02-05T00:00:00
967,Social Media - Twitter - Feb2022,Social Media,Twitter,40,2022-02-15,2022-04-09,35573,30188.22,3158481,131174,2022-02-13T00:00:00
968,Social Media - Twitter - Feb2022,Social Media,Twitter,39,2022-02-15,2022-04-09,35573,30188.22,3158481,131174,2022-02-09T00:00:00
969,Search - Google - Dec2020,Search,Google,38,2020-12-25,2021-02-25,16654,14934.42,5377126,367000,2020-12-23T00:00:00
970,Search - Google - Dec2020,Search,Google,58,2020-12-25,2021-02-25,16654,14934.42,5377126,367000,2020-12-14T00:00:00
971,Search - Google - Dec2020,Search,Google,24,2020-12-25,2021-02-25,16654,14934.42,5377126,367000,2020-12-19T00:00:00
972,Search - Google - Dec2020,Search,Google,13,2020-12-25,2021-02-25,16654,14934.42,5377126,367000,2020-12-21T00:00:00
973,Video - Facebook - Feb2020,Video,Facebook,59,2020-02-21,2020-04-18,40668,35211.46,9717893,269816,2020-02-19T00:00:00
974,Display - Google - Dec2022,Display,Google,10,2022-12-13,2023-01-24,16185,17806.28,1223805,49364,2022-12-07T00:00:00
975,Display - Google - Dec2022,Display,Google,16,2022-12-13,2023-01-24,16185,17806.28,1223805,49364,2022-12-02T00:00:00
976,Display - Google - Dec2022,Display,Google,59,2022-12-13,2023-01-24,16185,17806.28,1223805,49364,2022-12-08T00:00:00
977,Video - YouTube - Oct2022,Video,YouTube,44,2022-10-02,2022-12-24,16981,15550.34,4686676,118716,2022-09-27T00:00:00
978,Video - YouTube - Oct2022,Video,YouTube,19,2022-10-02,2022-12-24,16981,15550.34,4686676,118716,2022-09-21T00:00:00
979,Video - YouTube - Oct2022,Video,YouTube,9,2022-10-02,2022-12-24,16981,15550.34,4686676,118716,2022-10-01T00:00:00
980,Video - YouTube - Oct2022,Video,YouTube,2,2022-10-02,2022-12-24,16981,15550.34,4686676,118716,2022-09-24T00:00:00
981,Video - YouTube - Oct2022,Video,YouTube,47,2022-10-02,2022-12-24,16981,15550.34,4686676,118716,2022-09-30T00:00:00
982,Influencer - Facebook - Sep2021,Influencer,Facebook,29,2021-09-14,2021-09-29,28169,20605.78,-1867715,147632,2021-09-04T00:00:00
983,Influencer - Facebook - Sep2021,Influencer,Facebook,45,2021-09-14,2021-09-29,28169,20605.78,-1867715,147632,2021-09-13T00:00:00
984,Influencer - Facebook - Sep2021,Influencer,Facebook,41,2021-09-14,2021-09-29,28169,20605.78,-1867715,147632,2021-09-02T00:00:00
985,Influencer - Facebook - Sep2021,Influencer,Facebook,53,2021-09-14,2021-09-29,28169,20605.78,-1867715,147632,2021-09-04T00:00:00
986,Influencer - TikTok - Feb2021,Influencer,TikTok,15,2021-02-28,2021-05-17,79814,80599.8,30601736,519385,2021-02-17T00:00:00
987,Influencer - TikTok - Feb2021,Influencer,TikTok,42,2021-02-28,2021-05-17,79814,80599.8,30601736,519385,2021-02-15T00:00:00
988,Influencer - TikTok - Feb2021,Influencer,TikTok,62,2021-02-28,2021-05-17,79814,80599.8,30601736,519385,2021-02-25T00:00:00
989,Influencer - TikTok - Feb2021,Influencer,TikTok,7,2021-02-28,2021-05-17,79814,80599.8,30601736,519385,2021-02-24T00:00:00
990,Email - Instagram - Apr2022,Email,Instagram,45,2022-04-25,2022-07-21,7734,9099.09,1557535,37993,2022-04-22T00:00:00
991,Social Media - LinkedIn - Dec2020,Social Media,LinkedIn,46,2020-12-07,2021-01-18,30086,26773.35,4916987,306241,2020-11-25T00:00:00
992,Social Media - LinkedIn - Dec2020,Social Media,LinkedIn,64,2020-12-07,2021-01-18,30086,26773.35,4916987,306241,2020-11-28T00:00:00
993,Social Media - LinkedIn - Dec2020,Social Media,LinkedIn,10,2020-12-07,2021-01-18,30086,26773.35,4916987,306241,2020-11-26T00:00:00
994,Social Media - LinkedIn - Dec2020,Social Media,LinkedIn,59,2020-12-07,2021-01-18,30086,26773.35,4916987,306241,2020-12-01T00:00:00
995,Social Media - LinkedIn - Dec2020,Social Media,LinkedIn,8,2020-12-07,2021-01-18,30086,26773.35,4916987,306241,2020-12-02T00:00:00
996,Email - Google - Jul2021,Email,Google,18,2021-07-19,2021-07-27,2225,2236.26,896378,22125,2021-07-18T00:00:00
997,Email - Google - Jul2021,Email,Google,61,2021-07-19,2021-07-27,2225,2236.26,896378,22125,2021-07-11T00:00:00
998,Email - Google - Jul2021,Email,Google,12,2021-07-19,2021-07-27,2225,2236.26,896378,22125,2021-07-08T00:00:00
999,Search - Twitter - Aug2020,Search,Twitter,61,2020-08-12,2020-09-28,80326,65008.51,27698368,55396736,2020-08-03T00:00:00
1000,Influencer - Facebook - Jan2022,Influencer,Facebook,60,2022-01-20,2022-02-03,69166,54826.58,4499657,308541,2022-01-07T00:00:00
1001,Display - LinkedIn - Nov2020,Display,LinkedIn,45,2020-11-09,2021-01-17,17643,12884.5,3787617,79263,2020-11-04T00:00:00
1002,Display - LinkedIn - Nov2020,Display,LinkedIn,56,2020-11-09,2021-01-17,17643,12884.5,3787617,79263,2020-10-28T00:00:00
1003,Display - LinkedIn - Nov2020,Display,LinkedIn,23,2020-11-09,2021-01-17,17643,12884.5,3787617,79263,2020-10-26T00:00:00
1004,Display - LinkedIn - Nov2020,Display,LinkedIn,21,2020-11-09,2021-01-17,17643,12884.5,3787617,79263,2020-10-28T00:00:00
1005,Social Media - Twitter - Sep2023,Social Media,Twitter,63,2023-09-30,2023-10-30,26584,29970.31,2805311,221606,2023-09-22T00:00:00
1006,Social Media - Twitter - Sep2023,Social Media,Twitter,58,2023-09-30,2023-10-30,26584,29970.31,2805311,221606,2023-09-21T00:00:00
1007,Social Media - Twitter - Sep2023,Social Media,Twitter,36,2023-09-30,2023-10-30,26584,29970.31,2805311,221606,2023-09-17T00:00:00
1008,Display - TikTok - Apr2020,Display,TikTok,14,2020-04-05,2020-06-09,13902,16024.68,7174596,547926,2020-03-22T00:00:00
1009,Display - TikTok - Apr2020,Display,TikTok,27,2020-04-05,2020-06-09,13902,16024.68,7174596,547926,2020-04-02T00:00:00
1010,Display - TikTok - Apr2020,Display,TikTok,42,2020-04-05,2020-06-09,13902,16024.68,7174596,547926,2020-03-27T00:00:00
1011,Social Media - TikTok - Jan2020,Social Media,TikTok,56,2020-01-25,2020-03-10,48712,34489.15,3268220,181922,2020-01-16T00:00:00
1012,Social Media - TikTok - Jan2020,Social Media,TikTok,43,2020-01-25,2020-03-10,48712,34489.15,3268220,181922,2020-01-20T00:00:00
1013,Social Media - TikTok - Jan2020,Social Media,TikTok,21,2020-01-25,2020-03-10,48712,34489.15,3268220,181922,2020-01-11T00:00:00
1014,Search - YouTube - Jan2023,Search,YouTube,54,2023-01-25,2023-02-26,41911,31012.06,10987987,672680,2023-01-14T00:00:00
1015,Search - YouTube - Jan2023,Search,YouTube,25,2023-01-25,2023-02-26,41911,31012.06,10987987,672680,2023-01-22T00:00:00
1016,Search - YouTube - Jan2023,Search,YouTube,61,2023-01-25,2023-02-26,41911,31012.06,10987987,672680,2023-01-19T00:00:00
1017,Search - YouTube - Jan2023,Search,YouTube,63,2023-01-25,2023-02-26,41911,31012.06,10987987,672680,2023-01-11T00:00:00
1018,Video - Instagram - Jan2024,Video,Instagram,12,2024-01-24,2024-02-23,143548,144399.31,38009340,976357,2024-01-23T00:00:00
1019,Video - Instagram - Jan2024,Video,Instagram,18,2024-01-24,2024-02-23,143548,144399.31,38009340,976357,2024-01-13T00:00:00
1020,Video - Instagram - Jan2024,Video,Instagram,24,2024-01-24,2024-02-23,143548,144399.31,38009340,976357,2024-01-22T00:00:00
1021,Video - Instagram - Jan2024,Video,Instagram,39,2024-01-24,2024-02-23,143548,144399.31,38009340,976357,2024-01-22T00:00:00
1022,Video - Instagram - Jan2024,Video,Instagram,16,2024-01-24,2024-02-23,143548,144399.31,38009340,976357,2024-01-19T00:00:00
1023,Display - Facebook - May2023,Display,Facebook,12,2023-05-30,2023-08-12,5685,6266.48,2378435,69874,2023-05-20T00:00:00
1024,Display - Facebook - May2023,Display,Facebook,43,2023-05-30,2023-08-12,5685,6266.48,2378435,69874,2023-05-22T00:00:00
1025,Display - Facebook - May2023,Display,Facebook,35,2023-05-30,2023-08-12,5685,6266.48,2378435,69874,2023-05-20T00:00:00
1026,Email - Instagram - Mar2024,Email,Instagram,33,2024-03-13,2024-05-06,9135,10142.95,2222698,36765,2024-03-01T00:00:00
1027,Email - Instagram - Mar2024,Email,Instagram,24,2024-03-13,2024-05-06,9135,10142.95,2222698,36765,2024-03-09T00:00:00
1028,Email - Instagram - Mar2024,Email,Instagram,37,2024-03-13,2024-05-06,9135,10142.95,2222698,36765,2024-03-12T00:00:00
1029,Email - Instagram - Mar2024,Email,Instagram,12,2024-03-13,2024-05-06,9135,10142.95,2222698,36765,2024-03-06T00:00:00
1030,Social Media - Twitter - Jun2022,Social Media,Twitter,18,2022-06-30,2022-09-10,10861,12604.65,4824744,129148,2022-06-20T00:00:00
1031,Social Media - Twitter - Jun2022,Social Media,Twitter,23,2022-06-30,2022-09-10,10861,12604.65,4824744,129148,2022-06-21T00:00:00
1032,Social Media - Twitter - Jun2022,Social Media,Twitter,17,2022-06-30,2022-09-10,10861,12604.65,4824744,129148,2022-06-21T00:00:00
1033,Social Media - Twitter - Jun2022,Social Media,Twitter,35,2022-06-30,2022-09-10,10861,12604.65,4824744,129148,2022-06-24T00:00:00
1034,Social Media - Twitter - Jun2022,Social Media,Twitter,3,2022-06-30,2022-09-10,10861,12604.65,4824744,129148,2022-06-17T00:00:00
1035,Email - Twitter - Sep2024,Email,Twitter,52,2024-09-10,2024-11-14,9720,7241.67,1471248,66252,2024-09-09T00:00:00
1036,Email - Twitter - Sep2024,Email,Twitter,23,2024-09-10,2024-11-14,9720,7241.67,1471248,66252,2024-09-09T00:00:00
1037,Email - Twitter - Sep2024,Email,Twitter,56,2024-09-10,2024-11-14,9720,7241.67,1471248,66252,2024-09-03T00:00:00
1038,Email - YouTube - Apr2020,Email,YouTube,53,2020-04-17,2020-06-01,8818,7440.26,3540169,103266,2020-04-06T00:00:00
1039,Email - Instagram - Jun2020,Email,Instagram,3,2020-06-14,2020-08-15,7261,7537.77,2142565,105512,2020-06-13T00:00:00
1040,Email - Instagram - Jun2020,Email,Instagram,31,2020-06-14,2020-08-15,7261,7537.77,2142565,105512,2020-06-11T00:00:00
1041,Email - Instagram - Jun2020,Email,Instagram,32,2020-06-14,2020-08-15,7261,7537.77,2142565,105512,2020-06-11T00:00:00
1042,Search - Instagram - Jan2023,Search,Instagram,49,2023-01-17,2023-03-19,97176,84694.92,8794494,472601,2023-01-09T00:00:00
1043,Search - Instagram - Jan2023,Search,Instagram,63,2023-01-17,2023-03-19,97176,84694.92,8794494,472601,2023-01-16T00:00:00
1044,Search - Instagram - Jan2023,Search,Instagram,21,2023-01-17,2023-03-19,97176,84694.92,8794494,472601,2023-01-03T00:00:00
1045,Search - Instagram - Jan2023,Search,Instagram,13,2023-01-17,2023-03-19,97176,84694.92,8794494,472601,2023-01-14T00:00:00
1046,Search - Instagram - Jan2023,Search,Instagram,42,2023-01-17,2023-03-19,97176,84694.92,8794494,472601,2023-01-13T00:00:00
1047,Search - Instagram - Mar2021,Search,Instagram,25,2021-03-31,2021-06-15,87951,100818.47,33142303,2297775,2021-03-26T00:00:00
1048,Email - Google - Feb2023,Email,Google,43,2023-02-13,2023-05-11,2395,2243.95,637867,48280,2023-02-12T00:00:00
1049,Email - Google - Nov2023,Email,Google,13,2023-11-06,2024-01-31,404,430.26,106442,4370,2023-11-01T00:00:00
1050,Email - Google - Nov2023,Email,Google,35,2023-11-06,2024-01-31,404,430.26,106442,4370,2023-10-29T00:00:00
1051,Search - Twitter - Sep2020,Search,Twitter,59,2020-09-21,2020-10-28,68659,70627.64,7886848,352454,2020-09-08T00:00:00
1052,Search - Twitter - Sep2020,Search,Twitter,13,2020-09-21,2020-10-28,68659,70627.64,7886848,352454,2020-09-08T00:00:00
1053,Search - Twitter - Sep2020,Search,Twitter,17,2020-09-21,2020-10-28,68659,70627.64,7886848,352454,2020-09-14T00:00:00
1054,Search - Google - May2022,Search,Google,32,2022-05-31,2022-07-13,10800,12061.73,4055320,133747,2022-05-25T00:00:00
1055,Search - Google - May2022,Search,Google,14,2022-05-31,2022-07-13,10800,12061.73,4055320,133747,2022-05-25T00:00:00
1056,Search - Google - May2022,Search,Google,23,2022-05-31,2022-07-13,10800,12061.73,4055320,133747,2022-05-23T00:00:00
1057,Search - Google - May2022,Search,Google,25,2022-05-31,2022-07-13,10800,12061.73,4055320,133747,2022-05-20T00:00:00
1058,Search - YouTube - Jun2022,Search,YouTube,62,2022-06-30,2022-09-04,97935,75814.16,28612567,323938,2022-06-26T00:00:00
1059,Search - Google - Oct2021,Search,Google,27,2021-10-25,2022-01-14,45392,31855.07,5212436,318485,2021-10-24T00:00:00
1060,Search - Google - Oct2021,Search,Google,64,2021-10-25,2022-01-14,45392,31855.07,5212436,318485,2021-10-21T00:00:00
1061,Search - Google - Oct2021,Search,Google,18,2021-10-25,2022-01-14,45392,31855.07,5212436,318485,2021-10-22T00:00:00
1062,Search - Google - Oct2021,Search,Google,62,2021-10-25,2022-01-14,45392,31855.07,5212436,318485,2021-10-15T00:00:00
1063,Search - Google - Oct2021,Search,Google,41,2021-10-25,2022-01-14,45392,31855.07,5212436,318485,2021-10-15T00:00:00
1064,Video - YouTube - Jan2023,Video,YouTube,30,2023-01-30,2023-03-30,84779,67388.39,17891161,1199606,2023-01-21T00:00:00
1065,Video - YouTube - Jan2023,Video,YouTube,4,2023-01-30,2023-03-30,84779,67388.39,17891161,1199606,2023-01-29T00:00:00
1066,Video - YouTube - Jan2023,Video,YouTube,19,2023-01-30,2023-03-30,84779,67388.39,17891161,1199606,2023-01-27T00:00:00
1067,Email - LinkedIn - Oct2022,Email,LinkedIn,3,2022-10-14,2023-01-05,4509,4356.13,2054501,145336,2022-10-04T00:00:00
1068,Email - LinkedIn - Oct2022,Email,LinkedIn,13,2022-10-14,2023-01-05,4509,4356.13,2054501,145336,2022-10-02T00:00:00
1069,Email - Twitter - Apr2023,Email,Twitter,34,2023-04-20,2023-05-23,1981,2107.08,728871,37149,2023-04-15T00:00:00
1070,Email - Twitter - Apr2023,Email,Twitter,8,2023-04-20,2023-05-23,1981,2107.08,728871,37149,2023-04-13T00:00:00
1071,Email - Twitter - Apr2023,Email,Twitter,50,2023-04-20,2023-05-23,1981,2107.08,728871,37149,2023-04-13T00:00:00
1072,Email - Twitter - Apr2023,Email,Twitter,19,2023-04-20,2023-05-23,1981,2107.08,728871,37149,2023-04-16T00:00:00
1073,Display - Instagram - Feb2021,Display,Instagram,46,2021-02-17,2021-05-07,24402,22909.46,5996357,193688,2021-02-03T00:00:00
1074,Display - Instagram - Feb2021,Display,Instagram,25,2021-02-17,2021-05-07,24402,22909.46,5996357,193688,2021-02-03T00:00:00
1075,Display - Instagram - Feb2021,Display,Instagram,21,2021-02-17,2021-05-07,24402,22909.46,5996357,193688,2021-02-07T00:00:00
1076,Display - Instagram - Feb2021,Display,Instagram,23,2021-02-17,2021-05-07,24402,22909.46,5996357,193688,2021-02-15T00:00:00
1077,Display - Instagram - Feb2021,Display,Instagram,34,2021-02-17,2021-05-07,24402,22909.46,5996357,193688,2021-02-13T00:00:00
1078,Email - Google - Nov2022,Email,Google,39,2022-11-28,2023-01-21,7356,7437.99,1600386,77884,2022-11-16T00:00:00
1079,Email - Google - Nov2022,Email,Google,20,2022-11-28,2023-01-21,7356,7437.99,1600386,77884,2022-11-24T00:00:00
1080,Email - Google - Nov2022,Email,Google,27,2022-11-28,2023-01-21,7356,7437.99,1600386,77884,2022-11-27T00:00:00
1081,Display - Instagram - Jul2024,Display,Instagram,26,2024-07-28,2024-10-01,26845,22195.96,7435291,143180,2024-07-22T00:00:00
1082,Influencer - Google - Nov2022,Influencer,Google,41,2022-11-01,2022-12-30,25624,28671.11,13570272,459967,2022-10-20T00:00:00
1083,Influencer - Google - Nov2022,Influencer,Google,45,2022-11-01,2022-12-30,25624,28671.11,13570272,459967,2022-10-28T00:00:00
1084,Display - LinkedIn - Mar2022,Display,LinkedIn,31,2022-03-13,2022-04-27,8061,6563.15,2976956,208806,2022-03-08T00:00:00
1085,Display - LinkedIn - Mar2022,Display,LinkedIn,59,2022-03-13,2022-04-27,8061,6563.15,2976956,208806,2022-03-11T00:00:00
1086,Display - LinkedIn - Mar2022,Display,LinkedIn,16,2022-03-13,2022-04-27,8061,6563.15,2976956,208806,2022-03-01T00:00:00
1087,Social Media - YouTube - Sep2023,Social Media,YouTube,28,2023-09-10,2023-11-16,9895,11371.48,4583474,230190,2023-08-27T00:00:00
1088,Social Media - YouTube - Sep2023,Social Media,YouTube,26,2023-09-10,2023-11-16,9895,11371.48,4583474,230190,2023-09-09T00:00:00
1089,Social Media - LinkedIn - Nov2024,Social Media,LinkedIn,52,2024-11-15,2025-01-26,39301,31702.77,14013163,793824,2024-11-14T00:00:00
1090,Social Media - LinkedIn - Nov2024,Social Media,LinkedIn,16,2024-11-15,2025-01-26,39301,31702.77,14013163,793824,2024-11-11T00:00:00
1091,Search - Google - Aug2024,Search,Google,61,2024-08-09,2024-10-19,96435,113090.94,36786797,473091,2024-08-02T00:00:00
1092,Search - Google - Aug2024,Search,Google,20,2024-08-09,2024-10-19,96435,113090.94,36786797,473091,2024-08-05T00:00:00
