event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
27205,2024-08-03T08:55:23,4045,session_58760,category,,,desktop,Samsung Internet,954
27206,2020-02-16T13:34:56,,session_22272,search,,,,,124
27207,2020-01-29T14:13:53,,session_76855,checkout,,,mobile,Safari,361
27208,2023-01-29T04:39:00,3975,session_33150,category,,,tablet,Edge,303
27209,2024-07-06T07:44:07,,session_98071,checkout,,,tablet,Safari,1124
27210,2023-04-07T16:26:31,3636,session_75293,home,,,mobile,Samsung Internet,249
27211,2021-12-30T14:07:01,,session_8146,product_detail,6,,mobile,Firefox,1253
27212,2023-06-15T20:15:03,,session_40503,search,,,mobile,Edge,1329
27213,2023-01-24T05:42:01,,session_42024,account,,,mobile,Samsung Internet,195
27214,2024-10-05T17:43:13,4096,session_36123,home,,,desktop,Firefox,869
27215,2024-08-07T20:58:41,,session_83478,category,,,tablet,Edge,765
27216,2021-06-02T00:24:01,,session_92463,account,,,tablet,Safari,1662
27217,2021-12-02T07:46:09,139,session_4687,checkout,,,tablet,Firefox,1397
27218,2020-01-01T02:35:20,,session_83783,product_detail,59,,mobile,Edge,1275
27219,2021-06-26T14:52:18,,session_33761,category,,,desktop,Firefox,1218
27220,2022-07-06T12:14:31,,session_14889,account,,,desktop,Firefox,1311
27221,2022-03-28T10:43:20,,session_58746,search,,,tablet,Safari,255
27222,2024-10-23T08:08:47,1767,session_59900,product_detail,55,,,,594
27223,2020-05-06T14:44:19,,session_80823,category,,,tablet,Chrome,1151
27224,2020-05-09T21:07:19,,session_33468,cart,,,desktop,Samsung Internet,858
27225,2021-05-30T11:20:57,,session_63500,product_detail,42,,desktop,Firefox,825
27226,2023-05-01T07:24:26,4014,session_84129,home,,,tablet,Safari,496
27227,2020-01-07T14:44:17,,session_13410,home,,,desktop,Samsung Internet,1439
27228,2022-12-01T17:06:39,,session_9236,cart,,,desktop,Edge,772
27229,2024-04-08T05:27:41,2285,session_41108,checkout,,,mobile,Firefox,309
27230,2020-02-07T12:03:36,,session_90786,category,,,tablet,Firefox,1000
27231,2023-04-29T13:55:06,2169,session_31991,category,,,mobile,Firefox,747
27232,2020-03-01T20:52:16,,session_82787,search,,,mobile,Edge,956
27233,2021-05-26T05:32:50,,session_19962,cart,,,mobile,Chrome,224
27234,2023-06-06T18:28:33,2455,session_41145,product_detail,1,392,desktop,Chrome,1312
27235,2023-10-27T06:34:32,,session_72451,search,,,mobile,Edge,-1206
27236,2023-08-29T18:02:53,1570,session_28407,search,,,desktop,Chrome,107
27237,2023-04-01T10:44:43,,session_30820,account,,,desktop,Firefox,1672
27238,2020-12-25T03:13:06,3961,session_24785,checkout,,,tablet,Chrome,832
27239,2022-12-06T10:05:36,,session_59479,search,,,desktop,Chrome,940
27240,2022-01-25T15:54:39,,session_60248,checkout,,,tablet,Edge,1006
27241,2021-07-01T09:25:25,,session_97770,category,,,mobile,Firefox,1085
27242,2024-02-29T04:39:57,,session_48071,search,,,tablet,Safari,387
27243,2020-12-05T21:26:10,,session_14002,account,,,desktop,Firefox,1191
27244,2023-10-05T01:10:30,,session_63678,product_detail,52,,mobile,Safari,1794
27245,2021-02-08T19:59:24,,session_87110,home,,,desktop,Samsung Internet,1069
27246,2022-05-07T09:30:15,1532,session_48658,product_detail,60,,mobile,Samsung Internet,1403
27247,2030-01-01T00:00:00,,session_73913,home,,,tablet,Edge,570
27248,2021-09-09T21:47:22,,session_68733,home,,,mobile,Edge,279
27249,2022-11-11T03:59:34,749,session_28465,search,,,desktop,Samsung Internet,379
27250,2020-05-01T13:57:49,,session_66760,category,,,tablet,Safari,753
27251,2023-11-26T01:54:31,,session_22509,product_detail,58,184,tablet,Safari,363
27252,2020-04-27T10:48:10,,session_39140,category,,,desktop,Chrome,423
27253,2023-05-28T03:04:50,878,session_70058,account,,,desktop,Firefox,210
27254,2024-03-30T01:36:26,,session_55507,home,,,mobile,Samsung Internet,1068
27255,2024-03-17T11:29:38,3955,session_36821,product_detail,19,794,tablet,Edge,1539
27256,2020-11-25T15:38:31,,session_31704,account,,,mobile,Firefox,1060
27257,2023-03-20T09:09:32,1329,session_98223,home,,,tablet,Firefox,1255
27258,2030-01-01T00:00:00,,session_77298,cart,,,mobile,Chrome,1125
27259,2024-05-24T06:52:36,1231,session_24493,category,,,mobile,Safari,1511
27260,2024-07-22T17:19:23,,session_69158,cart,,,mobile,Safari,1404
27261,2021-11-24T02:59:14,,session_7694,category,,,mobile,Samsung Internet,1632
27262,2022-08-17T14:11:23,990,session_12258,home,,,mobile,Chrome,1386
27263,2022-04-02T09:31:08,,session_73500,home,,,,,1181
27264,2021-12-29T20:20:11,,session_18311,checkout,,,desktop,Firefox,1496
27265,2024-01-24T02:37:23,2485,session_72870,category,,,desktop,Firefox,337
27266,2020-08-15T09:13:18,,session_32291,product_detail,63,684,desktop,Safari,91
27267,2024-04-11T14:27:14,4780,session_68790,cart,,,tablet,Edge,156
27268,2020-07-05T10:47:44,,session_71676,checkout,,,mobile,Samsung Internet,1573
27269,2021-06-25T07:34:16,,session_50947,home,,,tablet,Chrome,314
27270,2021-08-20T13:02:12,4249,session_94815,home,,,mobile,Firefox,1146
27271,2022-05-02T02:09:28,,session_92658,cart,,,mobile,Edge,1529
27272,2022-05-26T03:25:14,,session_33724,checkout,,,desktop,Firefox,1084
27273,2020-04-25T06:11:24,,session_1816,account,,,tablet,Chrome,1590
27274,2023-07-23T08:37:42,,session_4333,product_detail,52,,desktop,Safari,1510
27275,2024-03-15T00:39:21,,session_47343,cart,,,tablet,Edge,711
27276,2022-11-18T00:46:29,,session_20877,product_detail,27,,desktop,Chrome,1494
27277,2023-02-04T06:46:58,,session_99166,home,,,tablet,Edge,1040
27278,2020-10-15T04:13:18,,session_34302,product_detail,16,,desktop,Edge,1430
27279,2024-04-23T04:55:19,,session_95178,account,,,desktop,Chrome,897
27280,2021-08-04T04:48:32,,session_72340,category,,,tablet,Firefox,1595
27281,2020-09-14T16:11:12,,session_91029,category,,,mobile,Safari,857
27282,2021-02-07T03:16:07,3320,session_50760,search,,,mobile,Safari,1160
27283,2022-10-11T08:25:00,4194,session_91340,account,,,mobile,Firefox,1161
27284,2024-11-20T16:32:22,4794,session_66447,account,,,desktop,Safari,1490
27285,2030-01-01T00:00:00,3197,session_80345,category,,,desktop,Samsung Internet,1039
27286,2022-04-26T04:36:50,,session_52062,account,,,tablet,Firefox,208
27287,2022-07-12T11:37:54,,session_17006,category,,,mobile,Safari,905
27288,2022-09-22T18:57:10,2570,session_3647,checkout,,,tablet,Samsung Internet,125
27289,2021-07-20T20:07:00,,session_29922,cart,,,tablet,Samsung Internet,1737
27290,2023-03-30T10:50:00,4417,session_9074,product_detail,45,1223,desktop,Chrome,129
27291,2020-08-12T07:31:36,,session_92545,home,,,tablet,Safari,1579
27292,2023-05-26T17:20:46,2630,session_88303,account,,,mobile,Samsung Internet,1103
27293,2023-03-14T22:25:05,307,session_82364,account,,,mobile,Samsung Internet,1212
27294,2021-02-10T11:12:20,,session_44146,checkout,,,tablet,Edge,1171
27295,2020-06-24T12:11:17,,session_25733,product_detail,41,,mobile,Samsung Internet,174
27296,2023-02-02T08:05:46,4708,session_98777,product_detail,52,,tablet,Firefox,1125
27297,2022-02-12T01:07:08,,session_90715,cart,,,tablet,Samsung Internet,586
27298,2023-08-26T15:08:22,3832,session_55366,category,,,mobile,Safari,1415
27299,2021-06-08T05:09:09,4644,session_87817,search,,,tablet,Chrome,428
27300,2021-11-03T08:18:20,,session_92550,checkout,,,desktop,Samsung Internet,487
27301,2024-03-10T09:47:27,,session_33547,search,,,tablet,Firefox,1561
27302,2021-07-25T00:53:12,1134,session_47151,category,,,desktop,Chrome,80
27303,2020-01-26T02:42:27,,session_35439,cart,,,desktop,Firefox,271
27304,2021-09-03T08:42:39,2657,session_39470,category,,,mobile,Chrome,313
27305,2024-04-23T20:29:33,3845,session_75230,account,,,desktop,Firefox,1099
27306,2020-07-27T23:15:25,,session_89226,search,,,tablet,Edge,344
27307,2023-03-23T21:51:22,367,session_61570,home,,,desktop,Firefox,701
27308,2030-01-01T00:00:00,1340,session_3687,product_detail,48,,desktop,Samsung Internet,784
27309,2020-08-09T04:36:57,,session_89993,checkout,,,desktop,Edge,234
27310,2021-12-24T00:32:00,,session_87475,checkout,,,mobile,Firefox,716
27311,2024-10-29T21:05:27,4854,session_68567,product_detail,63,,mobile,Safari,684
27312,2024-01-27T21:10:04,,session_3344,category,,,tablet,Safari,384
27313,2023-07-25T21:21:39,1151,session_86057,product_detail,30,,tablet,Edge,1352
27314,2020-09-21T12:11:24,,session_40400,checkout,,,,,1307
27315,2021-02-24T09:39:31,,session_41475,search,,,mobile,Firefox,788
27316,2022-05-16T11:19:31,,session_8953,home,,,mobile,Firefox,1243
27317,2021-06-22T21:32:33,1961,session_72341,product_detail,62,873,mobile,Firefox,1587
27318,2022-05-24T03:25:44,593,session_22488,home,,,desktop,Firefox,644
27319,2021-12-10T15:55:03,2864,session_5532,product_detail,62,453,mobile,Chrome,1660
27320,2020-01-12T23:46:34,,session_84122,cart,,,tablet,Firefox,436
27321,2024-03-27T22:46:03,,session_29029,cart,,,tablet,Safari,1036
27322,2024-10-15T15:52:31,3993,session_28011,checkout,,,mobile,Edge,1163
27323,2021-03-18T20:43:17,,session_25711,search,,,tablet,Samsung Internet,377
27324,2021-06-28T18:25:02,,session_11449,cart,,,mobile,Samsung Internet,1513
27325,2024-11-17T22:59:15,,session_39373,cart,,,mobile,Firefox,1244
27326,2020-11-21T21:50:44,,session_54310,cart,,,,,879
27327,2020-08-03T02:22:32,,session_74558,cart,,,tablet,Safari,148
27328,2024-01-19T03:40:47,2131,session_37825,home,,,mobile,Chrome,308
27329,2021-04-04T15:05:48,,session_2841,checkout,,,desktop,Chrome,1307
27330,2023-07-08T20:54:09,,session_75007,search,,,tablet,Edge,1415
27331,2023-08-05T05:02:19,2234,session_19884,product_detail,63,,desktop,Safari,938
27332,2022-09-11T17:47:39,,session_77584,product_detail,13,817,desktop,Edge,94
27333,2022-12-30T17:28:48,159,session_71939,product_detail,54,,mobile,Firefox,1111
27334,2021-05-17T17:57:23,,session_41131,checkout,,,desktop,Samsung Internet,-405
27335,2022-09-26T08:32:41,1961,session_18964,product_detail,31,284,desktop,Firefox,1779
27336,2021-01-31T13:34:09,,session_77227,search,,,desktop,Samsung Internet,836
27337,2022-01-16T01:54:50,3895,session_65057,home,,,desktop,Firefox,1356
27338,2024-09-08T21:42:32,1252,session_62673,account,,,desktop,Safari,1016
27339,2024-03-14T22:58:22,1478,session_28842,home,,,,,1062
27340,2023-10-27T11:58:47,,session_88168,product_detail,18,,mobile,Samsung Internet,-639
27341,2021-01-12T01:44:01,4851,session_53988,search,,,tablet,Chrome,200
27342,2021-11-15T08:06:27,,session_46861,checkout,,,mobile,Samsung Internet,334
27343,2024-07-26T15:15:20,,session_26258,search,,,tablet,Samsung Internet,737
27344,2021-09-05T04:41:10,,session_76381,product_detail,27,,desktop,Chrome,1434
27345,2020-03-11T04:27:41,,session_10690,account,,,desktop,Chrome,1439
27346,2022-01-05T17:22:22,,session_50086,checkout,,,desktop,Safari,729
27347,2021-12-26T21:48:24,,session_47542,account,,,mobile,Samsung Internet,1290
27348,2022-11-20T03:13:47,807,session_48257,category,,,desktop,Chrome,1655
27349,2023-04-01T22:29:45,930,session_660,category,,,,,1282
27350,2023-06-11T11:43:35,,session_93634,product_detail,18,135,desktop,Firefox,1673
27351,2023-04-16T07:42:16,1435,session_32595,account,,,tablet,Chrome,1230
27352,2020-04-18T12:19:49,,session_14214,product_detail,35,,mobile,Samsung Internet,926
27353,2020-03-27T20:10:59,,session_7609,product_detail,53,511,desktop,Edge,1771
27354,2020-10-23T05:22:46,2857,session_39068,category,,,desktop,Samsung Internet,1776
27355,2021-03-28T06:01:13,,session_75071,search,,,tablet,Samsung Internet,286
27356,2024-12-06T21:49:53,4943,session_58730,search,,,tablet,Samsung Internet,1585
27357,2021-01-30T17:19:56,,session_8273,home,,,desktop,Safari,303
27358,2024-02-13T20:07:53,1228,session_81118,product_detail,61,,mobile,Safari,1605
27359,2024-08-01T08:51:17,2231,session_74467,home,,,mobile,Safari,1063
27360,2020-04-01T22:27:03,,session_81254,category,,,tablet,Samsung Internet,1094
27361,2020-06-22T19:54:00,,session_34679,search,,,tablet,Safari,1428
27362,2020-06-17T02:22:51,,session_94576,checkout,,,desktop,Samsung Internet,179
27363,2030-01-01T00:00:00,,session_90159,checkout,,,mobile,Samsung Internet,1464
27364,2020-12-14T05:43:00,,session_46211,checkout,,,desktop,Chrome,1603
27365,2021-01-08T02:50:33,,session_22899,product_detail,23,1003,tablet,Chrome,290
27366,2021-02-21T05:53:12,,session_90270,product_detail,64,,tablet,Edge,1795
27367,2020-04-26T07:16:46,,session_21010,cart,,,tablet,Safari,83
27368,2023-09-16T16:30:04,,session_44606,account,,,tablet,Safari,177
27369,2020-12-04T04:26:26,,session_68370,search,,,tablet,Samsung Internet,155
27370,2021-11-26T16:21:13,,session_58685,home,,,,,1714
27371,2024-06-01T02:20:18,309,session_70902,category,,,desktop,Edge,915
27372,2024-03-13T06:43:04,,session_59349,account,,,tablet,Chrome,1485
27373,2023-03-09T03:59:03,,session_28782,checkout,,,mobile,Samsung Internet,1713
27374,2023-01-03T00:21:13,,session_13389,cart,,,mobile,Edge,1754
27375,2020-06-23T07:37:54,,session_73758,category,,,desktop,Firefox,1764
27376,2024-03-23T17:46:56,75,session_36753,cart,,,,,982
27377,2022-09-30T13:14:19,,session_69374,product_detail,60,,,,574
27378,2024-02-28T23:03:22,4515,session_92743,cart,,,mobile,Safari,876
27379,2020-06-30T11:42:41,,session_59499,product_detail,32,,desktop,Chrome,1354
27380,2020-05-08T23:53:47,,session_88812,account,,,tablet,Samsung Internet,1355
27381,2021-12-06T09:04:26,544,session_338,product_detail,35,,tablet,Edge,475
27382,2020-01-29T14:24:47,,session_2572,home,,,tablet,Chrome,693
27383,2022-07-31T17:04:05,,session_98093,category,,,mobile,Edge,107
27384,2024-09-23T02:08:44,4958,session_56449,cart,,,mobile,Firefox,1444
27385,2023-06-10T14:02:46,,session_62509,home,,,tablet,Firefox,98
27386,2023-11-27T06:14:20,2132,session_67109,category,,,mobile,Samsung Internet,434
27387,2020-10-10T21:27:10,,session_71712,cart,,,desktop,Samsung Internet,969
27388,2022-04-21T23:39:48,2785,session_71377,category,,,mobile,Firefox,66
27389,2020-02-15T10:19:43,,session_52775,account,,,mobile,Safari,1641
27390,2021-01-03T00:32:17,,session_44618,search,,,desktop,Edge,956
27391,2021-12-13T12:18:00,,session_90720,account,,,tablet,Safari,637
27392,2023-11-20T18:42:37,4272,session_9966,search,,,mobile,Safari,1061
27393,2023-09-13T19:55:20,1136,session_21290,category,,,,,1426
27394,2022-08-02T05:33:47,3494,session_89786,cart,,,mobile,Safari,368
27395,2022-10-11T13:41:08,2885,session_72975,home,,,tablet,Edge,364
27396,2023-05-21T02:01:14,,session_15794,home,,,,,898
27397,2021-09-09T11:08:19,,session_40483,category,,,mobile,Firefox,614
27398,2021-02-09T20:18:16,,session_76689,cart,,,mobile,Firefox,1314
27399,2022-12-23T16:33:37,3559,session_46169,cart,,,mobile,Samsung Internet,1536
27400,2024-12-09T17:29:02,,session_66204,cart,,,mobile,Samsung Internet,87
27401,2020-06-24T09:49:50,,session_30337,cart,,,mobile,Firefox,461
27402,2024-04-10T07:53:33,,session_26,home,,,,,1219
27403,2020-12-15T22:55:06,,session_20697,category,,,desktop,Chrome,197
27404,2021-03-04T10:39:38,,session_80492,search,,,mobile,Edge,525
27405,2021-05-12T05:10:13,,session_43425,checkout,,,tablet,Chrome,1785
27406,2023-03-19T14:02:37,,session_91289,product_detail,10,,desktop,Firefox,1407
27407,2020-10-07T01:12:02,,session_91954,home,,,tablet,Samsung Internet,1644
27408,2021-10-06T16:42:50,,session_47518,home,,,desktop,Safari,982
27409,2023-11-30T09:52:24,2974,session_12878,category,,,desktop,Samsung Internet,1465
27410,2022-12-19T22:01:39,,session_91421,search,,,tablet,Safari,698
27411,2021-02-23T07:42:56,2173,session_37688,checkout,,,mobile,Edge,686
27412,2023-09-10T07:32:12,,session_63937,search,,,desktop,Edge,1615
27413,2024-01-23T02:51:53,715,session_71510,search,,,mobile,Edge,501
27414,2023-04-09T00:59:24,795,session_95092,product_detail,62,,tablet,Safari,1531
27415,2021-12-25T09:26:14,,session_94339,checkout,,,tablet,Chrome,1558
27416,2024-06-02T07:05:28,1767,session_5861,account,,,desktop,Edge,79
27417,2021-10-26T01:46:10,,session_6121,category,,,desktop,Safari,1430
27418,2021-01-08T18:55:13,,session_78733,category,,,,,643
27419,2021-11-09T07:06:22,,session_36189,checkout,,,tablet,Chrome,1761
27420,2021-11-20T13:30:22,,session_47584,account,,,desktop,Chrome,94
27421,2021-07-21T01:14:19,,session_82977,product_detail,55,,desktop,Chrome,547
27422,2020-12-17T13:10:31,,session_55316,checkout,,,tablet,Chrome,1565
27423,2024-02-18T02:07:14,1331,session_28213,search,,,mobile,Edge,136
27424,2022-05-30T16:34:55,,session_77850,home,,,desktop,Edge,1221
27425,2023-01-28T01:25:29,2752,session_25757,product_detail,54,,mobile,Firefox,847
27426,2023-03-21T12:29:46,,session_92008,category,,,desktop,Samsung Internet,1714
27427,2024-02-18T15:52:52,,session_67998,account,,,tablet,Safari,635
27428,2022-05-09T09:47:26,,session_34945,checkout,,,mobile,Edge,456
27429,2024-09-02T09:22:11,4001,session_89791,product_detail,19,,mobile,Safari,1689
27430,2024-08-10T02:47:18,401,session_99728,checkout,,,tablet,Samsung Internet,1589
27431,2024-08-06T02:08:35,240,session_45780,account,,,desktop,Safari,991
27432,2020-12-13T23:41:33,,session_17472,product_detail,45,90,tablet,Samsung Internet,1138
27433,2020-06-10T20:51:43,,session_64759,search,,,mobile,Safari,443
27434,2020-05-06T12:44:57,,session_49957,account,,,tablet,Chrome,1379
27435,2021-01-21T03:05:55,,session_41319,account,,,,,693
27436,2020-10-10T04:20:46,,session_50665,home,,,mobile,Chrome,1297
27437,2021-03-14T03:31:09,,session_46190,product_detail,17,,tablet,Edge,403
27438,2020-08-13T01:40:30,,session_90175,category,,,tablet,Firefox,598
27439,2021-06-27T10:55:21,,session_30856,home,,,mobile,Edge,811
27440,2020-06-04T14:56:23,,session_69228,search,,,mobile,Samsung Internet,1015
27441,2030-01-01T00:00:00,,session_52519,home,,,mobile,Edge,1723
27442,2024-05-08T02:20:20,,session_6372,home,,,mobile,Chrome,393
27443,2022-11-24T02:40:56,,session_28318,search,,,desktop,Chrome,941
27444,2022-03-14T13:55:33,,session_73934,search,,,desktop,Safari,248
27445,2021-07-04T00:13:50,,session_46427,account,,,desktop,Firefox,597
27446,2021-02-10T21:24:39,,session_55525,home,,,desktop,Edge,890
27447,2021-12-31T21:27:47,,session_63409,search,,,desktop,Firefox,652
27448,2021-01-14T16:49:37,,session_58217,category,,,mobile,Safari,1089
27449,2023-11-27T06:26:07,3404,session_36923,search,,,tablet,Samsung Internet,798
27450,2021-03-31T18:04:25,,session_76061,product_detail,39,,desktop,Safari,319
27451,2023-12-29T07:24:20,,session_52335,account,,,mobile,Chrome,1683
27452,2023-02-16T13:18:05,3395,session_24757,home,,,mobile,Edge,702
27453,2020-05-02T20:47:39,,session_95620,account,,,desktop,Samsung Internet,1212
27454,2022-04-20T07:12:28,4977,session_53332,category,,,mobile,Samsung Internet,1558
27455,2021-06-07T19:45:57,,session_15243,search,,,mobile,Chrome,1462
